,geno,dcc,passed,age_group,animal
202,wt,0.18137977041266984,True,Young,kdr27
203,wt,0.01700442258732826,True,Young,kdr27
204,wt,0.19107962986452387,,Young,kdr27
205,wt,0.05177301746982166,True,Young,kdr27
206,wt,0.04804815161444553,True,Young,kdr27
207,wt,0.1831856126957787,True,Young,kdr27
208,wt,0.017742950352542364,True,Young,kdr27
209,wt,0.03620619693036775,True,Young,kdr27
210,wt,0.28920764798244947,True,Young,kdr27
211,wt,0.009233118646480909,,Young,kdr27
212,wt,0.13632070387434503,True,Young,kdr27
213,wt,0.1860814428852423,True,Young,kdr27
214,wt,0.009978453951983157,True,Young,kdr27
215,wt,0.1869115464159935,True,Young,kdr27
216,wt,0.10974355959568194,True,Young,kdr27
217,wt,0.28968576715590033,,Young,kdr27
218,wt,0.15007869264364637,True,Young,kdr27
219,wt,0.10855599840596653,True,Young,kdr27
220,wt,0.056460197941776924,True,Young,kdr27
221,wt,0.04510447274370799,True,Young,kdr27
222,wt,0.01809641242655724,True,Young,kdr27
223,wt,0.04100033019571514,True,Young,kdr27
224,wt,0.03644322860800586,True,Young,kdr27
225,wt,0.008040147946563936,True,Young,kdr27
226,wt,0.1388889903950814,False,Young,kdr27
227,wt,0.09684872089318008,True,Young,kdr27
228,wt,0.03850861244562043,False,Young,kdr27
229,wt,0.4381679787961028,True,Young,kdr27
230,wt,0.5336859576328397,True,Young,kdr27
231,wt,0.5081294528998559,True,Young,kdr27
232,wt,0.03731527428332049,True,Young,kdr27
233,wt,0.011619371564322911,True,Young,kdr27
234,wt,0.11925710634273856,True,Young,kdr27
235,wt,0.024477812000799792,,Young,kdr27
236,wt,0.11939672138158497,False,Young,kdr27
237,wt,0.04000445310942302,True,Young,kdr27
238,wt,0.02948589828906223,True,Young,kdr27
239,wt,0.1144788395351719,True,Young,kdr27
240,wt,0.594061529546585,True,Young,kdr27
241,wt,0.1765033587291882,True,Young,kdr27
242,wt,0.3561359871531278,True,Young,kdr27
243,wt,0.20708093242366554,True,Young,kdr27
244,wt,0.21582826677483702,True,Young,kdr27
245,wt,0.17368958826422531,False,Young,kdr27
246,wt,0.14572785098822694,False,Young,kdr27
247,wt,0.07002071894324846,True,Young,kdr27
248,wt,0.0524228978755259,False,Young,kdr27
249,wt,0.04820887556013931,True,Young,kdr27
250,wt,0.10067462059759213,False,Young,kdr27
251,wt,0.009299713577803681,True,Young,kdr27
252,wt,0.015025760671717459,True,Young,kdr27
253,wt,0.04275438630703943,True,Young,kdr27
254,wt,0.5507179745071533,True,Young,kdr27
255,wt,0.09917844454358926,True,Young,kdr27
256,wt,0.1931135489481386,True,Young,kdr27
257,wt,0.07634306808024349,True,Young,kdr27
258,wt,0.043048335927007075,True,Young,kdr27
259,wt,0.31455207496846893,True,Young,kdr27
260,wt,0.06860132831407029,False,Young,kdr27
261,wt,0.019554856685852773,True,Young,kdr27
262,wt,0.15518432129033677,False,Young,kdr27
263,wt,0.12945196869832376,True,Young,kdr27
264,wt,0.04080278884433075,True,Young,kdr27
265,wt,0.19348875233367835,True,Young,kdr27
266,wt,0.015619328064080618,True,Young,kdr27
267,wt,0.43908825188428047,True,Young,kdr27
268,wt,0.42698420727251984,True,Young,kdr27
269,wt,0.0956707110188395,False,Young,kdr27
270,wt,0.01979070986562692,True,Young,kdr27
271,wt,0.014161651509023043,True,Young,kdr27
272,wt,0.00024313030953071468,False,Young,kdr27
273,wt,0.016905785551877495,True,Young,kdr27
274,wt,0.029308997936199344,True,Young,kdr27
275,wt,0.08246964364183063,True,Young,kdr27
276,wt,0.03984287176017509,True,Young,kdr27
277,wt,0.1679391188630468,True,Young,kdr27
278,wt,0.21318867906359396,True,Young,kdr27
279,wt,4.411539435755785e-06,True,Young,kdr27
280,wt,0.03535645897180495,True,Young,kdr27
281,wt,0.07900489234382313,True,Young,kdr27
282,wt,0.03145621848610913,True,Young,kdr27
283,wt,0.07799653843360721,False,Young,kdr27
284,wt,0.21785099944795738,True,Young,kdr27
285,wt,0.444802974716654,False,Young,kdr27
286,wt,0.6654348421946168,False,Young,kdr27
287,wt,0.09120350927120424,False,Young,kdr27
288,wt,0.16383665252337054,False,Young,kdr27
289,wt,0.029204467353967756,True,Young,kdr27
290,wt,0.12020387018376266,True,Young,kdr27
291,wt,0.9499720523668191,True,Young,kdr27
292,wt,0.024572016438605626,True,Young,kdr27
293,wt,0.12168768766519866,True,Young,kdr27
294,wt,0.00801372807568268,True,Young,kdr27
295,wt,0.014243121711935203,True,Young,kdr27
296,wt,0.12922957653650902,True,Young,kdr27
297,wt,0.05272354788385014,False,Young,kdr27
298,wt,0.012569971151086268,True,Young,kdr27
299,wt,0.051187828522483825,True,Young,kdr27
300,wt,0.027152256548260034,True,Young,kdr27
301,wt,0.26562827287708224,False,Young,kdr27
302,wt,0.09793036035701852,False,Young,kdr27
303,wt,0.264636807162004,,Young,kdr27
304,wt,0.30259902735121824,True,Young,kdr27
305,wt,0.011055937492332468,True,Young,kdr27
306,wt,0.02911356592708958,True,Young,kdr27
307,wt,0.03444434710594546,True,Young,kdr27
308,wt,0.13764253382188074,True,Young,kdr27
309,wt,0.005238857376392625,True,Young,kdr27
310,wt,0.03394936224875433,True,Young,kdr27
311,wt,0.18170592493909543,True,Young,kdr27
312,wt,0.33552230522213256,False,Young,kdr27
313,wt,0.1988926555836803,False,Young,kdr27
314,wt,0.058431320545206944,True,Young,kdr27
315,wt,0.3622219257747512,False,Young,kdr27
316,wt,0.1324559243069119,True,Young,kdr27
317,wt,0.04065790502968358,True,Young,kdr27
318,wt,0.08517197320453396,True,Young,kdr27
319,wt,0.11349461298771635,True,Young,kdr27
320,wt,0.10851387198364515,True,Young,kdr27
321,wt,0.3468242165113522,False,Young,kdr27
322,wt,0.26694520086328066,False,Young,kdr27
323,wt,0.20674397401760958,False,Young,kdr27
324,wt,0.2601224683121346,False,Young,kdr27
325,wt,0.20914387649761368,False,Young,kdr27
0,wt,0.03680872453606043,False,Young,kdr36
1,wt,0.522614854698696,True,Young,kdr36
2,wt,0.027808683248348176,True,Young,kdr36
3,wt,0.13195930297063407,True,Young,kdr36
4,wt,0.22160131939442973,True,Young,kdr36
5,wt,0.13868452141630194,False,Young,kdr36
6,wt,0.06992622988289043,True,Young,kdr36
7,wt,0.023165740471033258,True,Young,kdr36
8,wt,0.5662721740649717,True,Young,kdr36
9,wt,0.060848905453798174,True,Young,kdr36
10,wt,0.5686852390068324,False,Young,kdr36
11,wt,0.6649450387816978,True,Young,kdr36
12,wt,0.5296060936469515,True,Young,kdr36
13,wt,0.1784474822010067,False,Young,kdr36
14,wt,0.006845849514793612,True,Young,kdr36
15,wt,0.052189290566924784,True,Young,kdr36
16,wt,0.04817263772958125,True,Young,kdr36
17,wt,0.16788920654497175,False,Young,kdr36
18,wt,0.14159095166697044,False,Young,kdr36
19,wt,0.2814591665806665,False,Young,kdr36
20,wt,0.19670938206310407,True,Young,kdr36
21,wt,0.10791879024216455,False,Young,kdr36
22,wt,0.01892720554130234,True,Young,kdr36
23,wt,0.6753885690694803,True,Young,kdr36
24,wt,0.04819265662910799,True,Young,kdr36
25,wt,0.3734713731394441,False,Young,kdr36
26,wt,0.013530796932929468,True,Young,kdr36
27,wt,0.6864159569064436,False,Young,kdr36
28,wt,0.13256514498057226,False,Young,kdr36
29,wt,0.06070002894004323,True,Young,kdr36
30,wt,0.1358569046564846,False,Young,kdr36
31,wt,1.013562971715016,False,Young,kdr36
32,wt,0.4317517249744378,True,Young,kdr36
33,wt,0.4565312073743153,True,Young,kdr36
34,wt,0.23728602573914603,False,Young,kdr36
35,wt,0.2527576025507501,False,Young,kdr36
36,wt,0.031651034302355274,True,Young,kdr36
37,wt,0.09928374050228816,True,Young,kdr36
38,wt,0.14305444867158146,True,Young,kdr36
39,wt,0.1039928204546785,True,Young,kdr36
40,wt,0.03793536294735067,True,Young,kdr36
41,wt,0.02584174050428034,False,Young,kdr36
42,wt,0.4354270710456669,False,Young,kdr36
43,wt,0.37037262166832785,False,Young,kdr36
44,wt,0.29082818014121714,False,Young,kdr36
45,wt,0.3013337633532889,False,Young,kdr36
46,wt,0.00026007456242038707,True,Young,kdr36
47,wt,0.031798002736777464,True,Young,kdr36
48,wt,0.4986235764473146,True,Young,kdr36
49,wt,0.04848953445763993,True,Young,kdr36
50,wt,0.21158279843419547,False,Young,kdr36
51,wt,0.00270957440089159,True,Young,kdr36
52,wt,0.07633828836907974,True,Young,kdr36
53,wt,0.1769205653906134,False,Young,kdr36
54,wt,0.26507926322828257,False,Young,kdr36
55,wt,0.49058668988201704,False,Young,kdr36
56,wt,0.22680391819243506,False,Young,kdr36
57,wt,0.2154759827650954,False,Young,kdr36
58,wt,0.16980394565162693,False,Young,kdr36
59,wt,0.3450986600212682,False,Young,kdr36
60,wt,0.20084935857959207,False,Young,kdr36
61,wt,0.04582780167047962,True,Young,kdr36
62,wt,0.5419798780536849,True,Young,kdr36
63,wt,0.28754739927019135,True,Young,kdr36
64,wt,0.09008955417233433,False,Young,kdr36
65,wt,0.09664448317465268,True,Young,kdr36
66,wt,0.009746879194583835,True,Young,kdr36
67,wt,0.11314172734514538,False,Young,kdr36
68,wt,0.12458771970581717,False,Young,kdr36
69,wt,0.13302126380473323,False,Young,kdr36
70,wt,0.14639853554615523,False,Young,kdr36
71,wt,0.14884720748288216,False,Young,kdr36
72,wt,0.1531536273631715,False,Young,kdr36
73,wt,1.2890731192806568,True,Young,kdr36
74,wt,0.1723373961310264,True,Young,kdr36
75,wt,0.12016151346959081,True,Young,kdr36
76,wt,0.17288115705511076,False,Young,kdr36
77,wt,0.6790938221607838,False,Young,kdr36
78,wt,1.1068482094953167,False,Young,kdr36
79,wt,1.368439300273994,False,Young,kdr36
80,wt,1.127315137341645,False,Young,kdr36
81,wt,0.7831195471272459,False,Young,kdr36
82,wt,0.4201159313650129,False,Young,kdr36
83,wt,0.24121258123125333,False,Young,kdr36
84,wt,0.26798661860461226,True,Young,kdr36
85,wt,0.7753857350400779,False,Young,kdr36
86,wt,0.6301971421675296,False,Young,kdr36
87,wt,0.2759831381553943,True,Young,kdr36
88,wt,0.5391338783732051,False,Young,kdr36
89,wt,0.5145789115041806,False,Young,kdr36
90,wt,1.1300855206012388,False,Young,kdr36
91,wt,0.7049026977371886,False,Young,kdr36
92,wt,1.1899302487703258,False,Young,kdr36
93,wt,1.106536248741471,False,Young,kdr36
94,wt,0.37303127609882636,False,Young,kdr36
95,wt,0.19776267378994206,False,Young,kdr36
96,wt,0.05293486758231958,False,Young,kdr36
97,wt,0.24909658603316776,False,Young,kdr36
98,wt,0.3673770005213537,False,Young,kdr36
99,wt,0.40214120489939353,False,Young,kdr36
100,wt,0.46969628667369845,False,Young,kdr36
101,wt,0.9823887739744788,False,Young,kdr36
102,wt,0.2487006826673961,True,Young,kdr36
103,wt,0.5781559202692572,False,Mid,kdr36
104,wt,0.07085679150403879,False,Mid,kdr36
105,wt,0.44226054997794906,False,Young,kdr36
106,wt,0.47444199814879595,False,Young,kdr36
0,e4,0.3709190296401599,False,Old,caf108
1,e4,0.45920428867856544,False,Old,caf108
2,e4,0.0008791165779753474,True,Old,caf108
3,e4,0.10664698804018169,True,Old,caf108
4,e4,0.015145907139056725,True,Old,caf108
5,e4,0.03508817561676958,True,Old,caf108
6,e4,0.3364338451452751,False,Old,caf108
7,e4,0.06649864121700833,False,Old,caf108
8,e4,0.09316613368304427,True,Old,caf108
9,e4,0.01575348009438504,True,Old,caf108
10,e4,0.10894170920279067,False,Old,caf108
11,e4,0.016179756985556404,True,Old,caf108
12,e4,0.41457057657249163,False,Old,caf108
13,e4,0.012185673602517433,True,Old,caf108
14,e4,0.12713011074353675,False,Old,caf108
15,e4,0.15490917073931887,False,Old,caf108
16,e4,0.028429718773926416,True,Old,caf108
17,e4,0.16644898254561835,True,Old,caf108
18,e4,0.024840104473687452,True,Old,caf108
19,e4,0.03202939813454386,False,Old,caf108
20,e4,0.4826745407643218,True,Old,caf108
21,e4,0.06133982861959297,True,Old,caf108
22,e4,0.14776505885489088,True,Old,caf108
23,e4,0.01685746385420761,True,Old,caf108
24,e4,0.08554373624070699,False,Old,caf108
25,e4,0.2689859591714381,False,Old,caf108
26,e4,0.09323677807138053,True,Old,caf108
27,e4,0.09774099552318849,True,Old,caf108
28,e4,0.10677589689095779,True,Old,caf108
29,e4,0.056705798320658696,True,Old,caf108
30,e4,0.034447982044465864,True,Old,caf108
31,e4,0.0498490313820954,True,Old,caf108
32,e4,0.12170927025645617,True,Old,caf108
33,e4,0.002161934885664296,True,Old,caf108
34,e4,0.004682698939090679,True,Old,caf108
35,e4,0.040600469112389126,True,Old,caf108
36,e4,0.021237825286220646,True,Old,caf108
37,e4,0.3009234930387439,False,Old,caf108
38,e4,0.2978823002396296,False,Old,caf108
39,e4,0.03731170645460247,True,Old,caf108
40,e4,0.07202491325587101,False,Old,caf108
41,e4,0.046701869958358566,False,Old,caf108
42,e4,0.5831766053384924,False,Old,caf108
43,e4,0.18177226127967616,False,Old,caf108
44,e4,0.33628992382192013,False,Old,caf108
45,e4,0.4103161306034364,False,Old,caf108
46,e4,0.05201543186090829,False,Old,caf108
47,e4,0.00011085684052547506,False,Old,caf108
48,e4,0.04031620811384773,True,Old,caf108
49,e4,0.04627510958585268,True,Old,caf108
50,e4,0.21343323872860243,False,Old,caf108
51,e4,0.2553885244318692,True,Old,caf108
52,e4,0.1482593398807861,True,Old,caf108
53,e4,0.03454028612903581,False,Old,caf108
54,e4,0.14472453663894358,False,Old,caf108
55,e4,0.33943436843834807,False,Old,caf108
56,e4,0.1623561357571719,False,Old,caf108
57,e4,0.17704712658554222,False,Old,caf108
58,e4,0.7200400584614264,False,Old,caf108
59,e4,0.10030333822634074,True,Old,caf108
60,e4,0.05734532163220529,True,Old,caf108
61,e4,0.046343178863324175,True,Old,caf108
62,e4,0.08161867066456319,True,Old,caf108
63,e4,0.1336583400986795,False,Old,caf108
64,e4,0.636609160972541,True,Old,caf108
65,e4,0.023797574757527418,True,Old,caf108
66,e4,0.02257186321286553,True,Old,caf108
67,e4,0.10388713607732636,True,Old,caf108
68,e4,0.06265554101999338,False,Old,caf108
69,e4,0.048565733803398015,True,Old,caf108
70,e4,0.27408400675020994,False,Old,caf108
71,e4,0.08812882834724545,False,Old,caf108
72,e4,0.19199247222883553,False,Old,caf108
73,e4,0.06183555257788531,False,Old,caf108
74,e4,0.10718751598760434,False,Old,caf108
75,e4,0.04519344579835116,True,Old,caf108
76,e4,0.5377299428425384,False,Old,caf108
77,e4,0.05484510919032726,True,Old,caf108
78,e4,0.05078644217579642,True,Old,caf108
79,e4,0.2982744953888834,True,Old,caf108
80,e4,0.16409802219791692,True,Old,caf108
81,e4,0.058049305638574245,False,Old,caf108
82,e4,0.1879034261100876,True,Old,caf108
83,e4,0.1824805567749488,True,Old,caf108
84,e4,0.3989034394089441,False,Old,caf108
85,e4,0.18729926900006988,False,Old,caf108
86,e4,0.022479403930556696,True,Old,caf108
87,e4,0.05165827768442699,True,Old,caf108
88,e4,0.06312789438880628,False,Old,caf108
89,e4,0.02074773321604484,True,Old,caf108
90,e4,0.02168336727117426,False,Old,caf108
91,e4,0.04030525566056142,True,Old,caf108
92,e4,0.056164007173841846,True,Old,caf108
93,e4,0.3902682629820524,False,Old,caf108
94,e4,0.16155058723772675,True,Old,caf108
95,e4,0.09143049125297331,True,Old,caf108
96,e4,0.04306511682575209,True,Old,caf108
97,e4,0.15831601072464463,True,Old,caf108
98,e4,0.07596665151793092,True,Old,caf108
99,e4,0.04552736441524563,True,Old,caf108
100,e4,0.009208496463506188,True,Old,caf108
101,e4,0.05225602277735675,True,Old,caf108
102,e4,0.016077446330261314,True,Old,caf108
103,e4,0.18246376027551436,False,Old,caf108
104,e4,0.7823649701278508,False,Old,caf108
105,e4,0.07381455233827117,False,Old,caf108
106,e4,0.4600034829110662,False,Old,caf108
107,e4,0.259191361927523,False,Old,caf108
108,e4,0.0814661137271595,True,Old,caf108
109,e4,0.15106482062252402,True,Old,caf108
110,e4,0.1688432713096133,True,Old,caf108
111,e4,0.038612922633284086,True,Old,caf108
112,e4,0.08905862803449627,True,Old,caf108
113,e4,0.02418362500149196,True,Old,caf108
114,e4,0.03615408060887226,True,Old,caf108
115,e4,0.05042988556406458,True,Old,caf108
116,e4,0.12414445576274424,True,Old,caf108
117,e4,0.09481583304648522,False,Old,caf108
118,e4,0.020381862498763947,True,Old,caf108
119,e4,0.42075900730315197,False,Old,caf108
120,e4,0.06844314350568581,True,Old,caf108
121,e4,0.09722727250513019,True,Old,caf108
122,e4,0.17271423559693488,True,Old,caf108
123,e4,0.004412888900068079,True,Old,caf108
124,e4,0.17741384699431828,True,Old,caf108
125,e4,0.08505190314176336,True,Old,caf108
126,e4,0.1415413605736624,True,Old,caf108
127,e4,0.7928297603370569,,Old,caf108
128,e4,0.2469038988058596,False,Old,caf108
129,e4,0.07675253150163575,True,Old,caf108
130,e4,0.058138842695926174,True,Old,caf108
131,e4,0.006151737705315741,True,Old,caf108
132,e4,0.0728089565192227,True,Old,caf108
133,e4,0.10943735514985242,True,Old,caf108
134,e4,0.14036263805307936,True,Old,caf108
135,e4,0.33458611899954516,False,Old,caf108
136,e4,0.13810563993441427,True,Old,caf108
137,e4,0.19450411976876514,True,Old,caf108
138,e4,0.031180494193215003,True,Old,caf108
139,e4,0.021939943454161837,True,Old,caf108
140,e4,0.10433113170373476,True,Old,caf108
141,e4,0.059385273918903136,True,Old,caf108
142,e4,0.0171574666098937,True,Old,caf108
143,e4,0.07694738571366577,True,Old,caf108
144,e4,0.10276875603731517,True,Old,caf108
145,e4,0.05611986365510102,True,Old,caf108
146,e4,0.051518450567975105,True,Old,caf108
147,e4,0.045041590098490625,True,Old,caf108
148,e4,0.06471874750242979,True,Old,caf108
149,e4,0.09427253837722627,True,Old,caf108
150,e4,0.05897608226183004,True,Old,caf108
151,e4,0.3122558074476529,,Old,caf108
152,e4,0.03655244405127789,True,Old,caf108
153,e4,0.16691154174987544,True,Old,caf108
154,e4,0.14702224307622846,True,Old,caf108
155,e4,0.38618926411799603,True,Old,caf108
156,e4,0.14667918042381456,True,Old,caf108
157,e4,0.11817853953443658,True,Old,caf108
158,e4,0.012689297697978885,True,Old,caf108
159,e4,0.19544092605461794,True,Old,caf108
160,e4,0.21799451239268341,False,Old,caf108
161,e4,0.02812834600657732,True,Old,caf108
162,e4,0.09238749929981549,True,Old,caf108
163,e4,0.045134358888479165,True,Old,caf108
164,e4,0.03483128898527332,True,Old,caf108
165,e4,0.029957483125580886,True,Old,caf108
166,e4,0.20200024344692036,True,Old,caf108
167,e4,0.04945386903295512,True,Old,caf108
168,e4,0.12227396729496265,True,Old,caf108
169,e4,0.2037943917805911,True,Old,caf108
170,e4,0.1552629686273368,False,Old,caf108
171,e4,0.5509508811274817,False,Old,caf108
172,e4,0.014266874655785688,True,Old,caf108
173,e4,0.1441901575223914,True,Old,caf108
174,e4,0.010550551264782992,True,Old,caf108
175,e4,0.10862283481419932,False,Old,caf108
176,e4,0.056735455433951865,True,Old,caf108
177,e4,0.0273579525342027,True,Old,caf108
0,e4,0.0326603479202181,,Old,caf109
1,e4,0.045147565228314646,True,Old,caf109
2,e4,0.3003469627091936,,Old,caf109
3,e4,0.11349364397896733,True,Old,caf109
4,e4,0.0903597601021946,True,Old,caf109
5,e4,0.5623628137789118,False,Old,caf109
6,e4,0.09142221108952131,True,Old,caf109
7,e4,0.02533096485804398,True,Old,caf109
8,e4,0.00872429221178228,False,Old,caf109
9,e4,0.15537057543053567,False,Old,caf109
10,e4,0.15122472238660745,False,Old,caf109
11,e4,0.8804029675846978,False,Old,caf109
12,e4,0.2275332381338282,True,Old,caf109
13,e4,0.024809545496576435,False,Old,caf109
14,e4,0.05034695509628939,True,Old,caf109
15,e4,0.02622447436513875,True,Old,caf109
16,e4,0.16039287437289573,False,Old,caf109
17,e4,0.38205751532740484,True,Old,caf109
18,e4,0.009091777756208064,True,Old,caf109
19,e4,0.16107187156225766,,Old,caf109
20,e4,0.15198680928354014,False,Old,caf109
21,e4,0.0003165379327019213,True,Old,caf109
22,e4,0.05460880707373228,True,Old,caf109
23,e4,0.03467354362321151,False,Old,caf109
24,e4,0.9856436298279008,False,Old,caf109
25,e4,0.7474230020966286,False,Old,caf109
26,e4,0.11337063207865827,True,Old,caf109
27,e4,0.24151405505143086,,Old,caf109
28,e4,0.24068231567307063,,Old,caf109
29,e4,0.04040823879442357,False,Old,caf109
30,e4,0.07921464703029857,,Old,caf109
31,e4,0.3433603266827968,False,Old,caf109
32,e4,0.10618634483654743,True,Old,caf109
33,e4,0.2740984062744569,False,Old,caf109
34,e4,0.3680554560673439,False,Old,caf109
35,e4,0.12266542240476541,True,Old,caf109
36,e4,0.009329284143756666,True,Old,caf109
37,e4,0.004815961484342601,True,Old,caf109
38,e4,0.24049407985354887,True,Old,caf109
39,e4,0.1864768670113437,False,Old,caf109
40,e4,0.018438367848146786,,Old,caf109
41,e4,0.04547071042266104,True,Old,caf109
42,e4,0.0003398773123037824,True,Old,caf109
43,e4,0.26946302271412303,True,Old,caf109
44,e4,0.08136490519429174,True,Old,caf109
45,e4,0.3791214044078146,,Old,caf109
46,e4,0.5010970705056492,False,Old,caf109
47,e4,0.22778679978816418,True,Old,caf109
48,e4,0.11777785550256725,,Old,caf109
49,e4,0.07893822706496656,False,Old,caf109
50,e4,0.0654115200214791,False,Old,caf109
51,e4,0.13166554741881642,,Old,caf109
52,e4,0.002862556660567339,True,Old,caf109
53,e4,0.12492996582311067,True,Old,caf109
54,e4,0.11974854724180961,,Old,caf109
55,e4,0.3884689639564154,True,Old,caf109
56,e4,0.08111888118039468,True,Old,caf109
57,e4,0.4331959941018344,True,Old,caf109
58,e4,0.42933907186135967,True,Old,caf109
59,e4,0.09748544640585455,True,Old,caf109
60,e4,0.1111854832227055,False,Old,caf109
61,e4,0.04454252348303944,True,Old,caf109
62,e4,0.015619225795398872,True,Old,caf109
63,e4,0.08574901322871309,,Old,caf109
64,e4,0.05333487030847639,True,Old,caf109
65,e4,0.024382226244222815,True,Old,caf109
66,e4,0.2827050604878609,True,Old,caf109
